Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Lana Del Rey,Doin' Time,2024-02-10T03:07:29,2024-02-10T03:10:50,True,2
Purple Disco Machine,BEAT OF YOUR HEART,2024-02-10T03:08:15,2024-02-10T03:11:15,False,538
Ultimate Kaos,Casanova,2024-02-10T03:08:07,2024-02-10T03:11:07,False,Q
Chef'Special,Speed Of Light,2024-02-10T03:08:02,2024-02-10T03:11:02,False,Sky
Bobby Brown,Two Can Play That Game,2024-02-10T03:08:51,2024-02-10T03:11:51,False,10
Emerson Lake & Palmer,Lucky Man,2024-02-10T03:09:06,2024-02-10T03:13:42,False,5
Sera,Head Held High,2024-02-10T03:10:54,2024-02-10T03:14:09,True,Veronica
Rondé,Undecided,2024-02-10T03:11:44,2024-02-10T03:14:44,True,Q
Lady Gaga & Bradley Cooper,Shallow,2024-02-10T03:11:05,2024-02-10T03:14:05,True,Sky
Anouk,Nobody's Wife,2024-02-10T03:11:08,2024-02-10T03:14:33,True,2
Adriaan Persons,Dopamine (3fm Talent),2024-02-10T03:11:08,2024-02-10T03:13:54,False,3
Pink,TRY,2024-02-10T03:11:41,2024-02-10T03:14:41,True,538
Barry Manilow,Mandy,2024-02-10T03:12:15,2024-02-10T03:15:15,False,10
Ub 40,Sing Our Own Song,2024-02-10T03:14:40,2024-02-10T03:17:40,False,Sky
U2,Beautiful Day,2024-02-10T03:14:56,2024-02-10T03:19:03,False,Veronica
Caro Emerald,A Night Like This,2024-02-10T03:14:29,2024-02-10T03:18:17,True,2
Celeste,Stop This Flame,2024-02-10T03:13:54,2024-02-10T03:17:23,True,3
Paul de Leeuw & Simon Keizer,Het Komt Wel Goed,2024-02-10T03:13:38,2024-02-10T03:17:33,False,5
Taylor Swift,Anti-Hero,2024-02-10T03:14:21,2024-02-10T03:17:21,True,Q
Dean Lewis,TRUST ME MATE,2024-02-10T03:15:34,2024-02-10T03:18:34,False,538
Justin Timberlake,Cry Me A River,2024-02-10T03:15:32,2024-02-10T03:18:32,False,10
Shocking Blue,Inkpot,2024-02-10T03:17:30,2024-02-10T03:20:06,False,5
Bob Marley & The Wailers,Could You Be Loved,2024-02-10T03:17:40,2024-02-10T03:20:40,False,Q
Scorpions,Wind Of Change,2024-02-10T03:17:54,2024-02-10T03:23:07,False,2
Usher,DJ GOT US FALLIN' IN LOVE,2024-02-10T03:18:37,2024-02-10T03:21:37,False,538
Noah Kahan,Stick Season,2024-02-10T03:18:25,2024-02-10T03:21:25,False,Sky
Sting,Fragile,2024-02-10T03:20:00,2024-02-10T03:23:51,False,Veronica
Sting,Mad About You,2024-02-10T03:20:04,2024-02-10T03:23:57,False,5
Bette Midler,Beast Of Burden,2024-02-10T03:20:34,2024-02-10T03:23:34,True,10
Queen,Bicycle Race,2024-02-10T03:19:41,2024-02-10T03:22:37,False,3
Sera & Younotus,I Can't Be The Only One,2024-02-10T03:21:38,2024-02-10T03:24:38,True,Q
Tiesto Ft Jonas Blue & Rita Ora,Ritual,2024-02-10T03:21:23,2024-02-10T03:24:23,False,Sky
Tate Mcrae,she's all i wanna be,2024-02-10T03:22:36,2024-02-10T03:26:01,False,3
Niall Horan,HEAVEN,2024-02-10T03:22:12,2024-02-10T03:25:12,False,538
Madonna,Beautiful Stranger,2024-02-10T03:24:02,2024-02-10T03:27:55,True,Veronica
ABBA,Take A Chance On Me,2024-02-10T03:23:01,2024-02-10T03:27:09,False,2
Al Jarreau,Mornin',2024-02-10T03:23:52,2024-02-10T03:28:08,False,5
Natalie Imbruglia,Torn,2024-02-10T03:24:43,2024-02-10T03:27:43,True,Sky
Joe Cocker,You Are So Beautiful,2024-02-10T03:24:10,2024-02-10T03:27:10,False,10
Kris Kross Amsterdam & Sera & Conor Maynard,STAY (NEVER LEAVE),2024-02-10T03:25:01,2024-02-10T03:28:01,False,538
P!Nk,Beautiful Trauma,2024-02-10T03:24:35,2024-02-10T03:27:35,False,Q
Billy Ocean,Love Really Hurts Without You,2024-02-10T03:26:50,2024-02-10T03:29:50,False,10
Imagine Dragons,Thunder,2024-02-10T03:28:04,2024-02-10T03:31:11,False,Veronica
War On Drugs,Red Eyes (Albumversie),2024-02-10T03:27:05,2024-02-10T03:32:02,False,2
Oscar And The Wolf,Angel Face,2024-02-10T03:26:37,2024-02-10T03:30:05,False,3
Lady Gaga,ALWAYS REMEMBER US THIS WAY,2024-02-10T03:27:35,2024-02-10T03:30:35,True,538
Nothing But Thieves,Overcome,2024-02-10T03:28:30,2024-02-10T03:31:30,False,Sky
Talking Heads,Psycho Killer,2024-02-10T03:28:12,2024-02-10T03:32:31,False,5
Calvin Harris & Sam Smith,Desire,2024-02-10T03:28:36,2024-02-10T03:31:36,False,Q
Shakira,Waka Waka (This Time For Africa),2024-02-10T03:29:53,2024-02-10T03:32:53,True,10
Krezip,I Would Stay,2024-02-10T03:30:03,2024-02-10T03:33:50,False,3
Post Malone,CHEMICAL,2024-02-10T03:30:49,2024-02-10T03:33:49,False,538
Tom Petty,Free Fallin',2024-02-10T03:31:36,2024-02-10T03:35:49,False,Veronica
Benson Boone,Beautiful Things,2024-02-10T03:31:33,2024-02-10T03:34:33,False,Q
Loreen,Euphoria,2024-02-10T03:32:09,2024-02-10T03:35:09,True,Sky
Celine Dion,My Heart Will Go On,2024-02-10T03:32:02,2024-02-10T03:36:43,True,2
Donna Lewis,I Love You Always Forever,2024-02-10T03:32:26,2024-02-10T03:35:50,False,5
Labi Siffre,Something Inside So Strong,2024-02-10T03:33:02,2024-02-10T03:36:02,False,10
Lost Frequencies Ft. Bastille,HEAD DOWN,2024-02-10T03:33:35,2024-02-10T03:36:35,False,538
Miley Cyrus,Midnight Sky,2024-02-10T03:34:43,2024-02-10T03:37:43,True,Q
"Casso, Raye, D-Block Europe",Prada,2024-02-10T03:34:07,2024-02-10T03:36:17,False,3
Swinging Blue Jeans,Good Golly Miss Molly,2024-02-10T03:35:31,2024-02-10T03:37:34,False,5
Ed Sheeran,American Town,2024-02-10T03:35:13,2024-02-10T03:38:13,False,Sky
R.E.M.,Losing My Religion,2024-02-10T03:36:54,2024-02-10T03:41:19,False,Veronica
Manic Street Preachers,If You Tolerate This Your Children Will Be Next,2024-02-10T03:36:35,2024-02-10T03:41:26,False,2
John Newman,Love Me Again,2024-02-10T03:36:14,2024-02-10T03:40:14,False,3
Katy Perry,FIREWORK,2024-02-10T03:36:27,2024-02-10T03:39:27,True,538
George Baker Selection,Sing For The Day,2024-02-10T03:37:36,2024-02-10T03:41:29,False,5
Dua Lipa,Houdini,2024-02-10T03:38:20,2024-02-10T03:41:20,True,Q
Taylor Swift,Anti-Hero,2024-02-10T03:38:29,2024-02-10T03:41:29,True,Sky
Outkast,Hey Ya,2024-02-10T03:37:46,2024-02-10T03:40:46,False,10
Niall Horan,Heaven,2024-02-10T03:40:04,2024-02-10T03:43:06,False,3
Benson Boone,BEAUTIFUL THINGS,2024-02-10T03:40:07,2024-02-10T03:43:07,False,538
Tracy Chapman,Fast Car,2024-02-10T03:41:18,2024-02-10T03:44:18,True,Q
Barry White,Can't Get Enough Of Your Love,2024-02-10T03:41:41,2024-02-10T03:44:41,False,10
10cc,I'm Not In Love,2024-02-10T03:41:56,2024-02-10T03:47:57,False,Veronica
Queen,Heaven For Everyone,2024-02-10T03:41:22,2024-02-10T03:45:59,False,2
Kim Carnes,Bon Voyage,2024-02-10T03:41:26,2024-02-10T03:45:59,True,5
Nicky Jam & Enrique Iglesias,El Perdon,2024-02-10T03:41:52,2024-02-10T03:44:52,False,Sky
Stromae,PAPAOUTAI,2024-02-10T03:43:15,2024-02-10T03:46:15,False,538
Fais & Afrojack,Hey,2024-02-10T03:45:13,2024-02-10T03:48:13,False,Q
Pink,All Out Of Fight,2024-02-10T03:45:15,2024-02-10T03:48:15,True,Sky
Cher,The Shoop Shoop Song,2024-02-10T03:45:50,2024-02-10T03:48:50,True,10
Blondie,Maria,2024-02-10T03:45:16,2024-02-10T03:49:17,True,3
Sam The Sham & Pharaohs,Wooly Bully,2024-02-10T03:46:07,2024-02-10T03:48:25,False,5
Elvis Costello,She,2024-02-10T03:45:59,2024-02-10T03:49:07,False,2
Dua Lipa,HOUDINI,2024-02-10T03:47:00,2024-02-10T03:50:00,True,538
Meck & Leo Sayer,Thunder In My Heart,2024-02-10T03:48:59,2024-02-10T03:52:05,False,Veronica
Jason Mraz,I'm Yours,2024-02-10T03:48:24,2024-02-10T03:51:58,False,5
Davina Michelle,17,2024-02-10T03:48:57,2024-02-10T03:51:57,True,Q
Sheppard,Die Young,2024-02-10T03:48:45,2024-02-10T03:51:45,False,Sky
Sam Brown,Stop,2024-02-10T03:48:36,2024-02-10T03:51:36,False,10
Barbra Streisand,Memory,2024-02-10T03:49:01,2024-02-10T03:52:53,True,2
Neon Trees,Animal,2024-02-10T03:49:11,2024-02-10T03:52:42,False,3
Imagine Dragons,ENEMY,2024-02-10T03:49:49,2024-02-10T03:52:49,False,538
Timbaland & Keri Hilson,The Way I Are,2024-02-10T03:51:38,2024-02-10T03:54:38,False,Q
Ofenbach X Ella Henderson,Hurricane,2024-02-10T03:52:12,2024-02-10T03:55:12,False,Sky
De Dijk,Nergens Goed Voor,2024-02-10T03:52:32,2024-02-10T03:56:52,False,Veronica
Diesel,GOIN' BACK TO CHINA,2024-02-10T03:51:54,2024-02-10T03:55:00,False,5
Mark Ronson Ft. Bruno Mars,UPTOWN FUNK,2024-02-10T03:52:34,2024-02-10T03:55:34,False,538
Olivia Rodrigo,Drivers License,2024-02-10T03:52:58,2024-02-10T03:57:00,True,2
The Indien,Stay,2024-02-10T03:53:14,2024-02-10T03:56:16,False,3
Loreen,Tattoo,2024-02-10T03:53:35,2024-02-10T03:56:35,True,10
Eddie Floyd,Knock On Wood,2024-02-10T03:54:59,2024-02-10T03:58:05,False,5
Nick Schilder,Shatterproof,2024-02-10T03:54:48,2024-02-10T03:57:48,False,Q
Adele,Rolling In The Deep,2024-02-10T03:54:42,2024-02-10T03:57:42,True,Sky
Stromae,Tous Les Mêmes,2024-02-10T03:56:11,2024-02-10T03:59:44,False,3
Coldplay,SPEED OF SOUND,2024-02-10T03:56:27,2024-02-10T03:59:27,False,538
De Dijk,Ik Kan Het Niet Alleen,2024-02-10T03:56:34,2024-02-10T03:59:34,False,10
Gotye & Kimbra,Somebody That I Used To Know,2024-02-10T03:57:35,2024-02-10T04:01:39,False,Veronica
The Killers,Somebody Told Me,2024-02-10T03:56:52,2024-02-10T04:00:09,False,2
James Bay,Best Fake Smile,2024-02-10T03:57:26,2024-02-10T04:00:26,False,Q
The Amazing Stroopwafels,Oude Maasweg,2024-02-10T03:58:00,2024-02-10T04:01:15,False,5
Jc Stewart,I Need You To Hate Me,2024-02-10T03:58:26,2024-02-10T04:01:26,False,Sky
The Knack,My Sharona,2024-02-10T04:02:21,2024-02-10T04:06:25,False,5
Racoon,NICKEL FOR GOODBYE,2024-02-10T04:01:31,2024-02-10T04:04:31,False,538
Lewis Capaldi,Forget Me,2024-02-10T04:02:47,2024-02-10T04:05:47,False,Q
Nik Kershaw,I Won't Let The Sun Go Down On Me,2024-02-10T04:02:32,2024-02-10T04:05:32,False,10
Santana & Rob Thomas,Smooth,2024-02-10T04:03:08,2024-02-10T04:07:11,False,Veronica
David Guetta Ft Kelly Rowland,When Love Takes Over,2024-02-10T04:03:16,2024-02-10T04:06:16,False,Sky
Paolo Nutini,New shoes,2024-02-10T04:03:08,2024-02-10T04:06:29,False,3
Ofenbach,OVERDRIVE,2024-02-10T04:05:09,2024-02-10T04:08:09,False,538
Carly Rae Jepsen,Call Me Maybe,2024-02-10T04:05:40,2024-02-10T04:08:40,True,10
A-Ha,I've Been Losing You,2024-02-10T04:06:19,2024-02-10T04:10:45,False,5
Lost Frequencies & Bastille,Head Down,2024-02-10T04:06:20,2024-02-10T04:09:20,False,Q
Lewis Capaldi,Strangers,2024-02-10T04:06:21,2024-02-10T04:09:21,False,Sky
Alice In Chains,Rooster (Albumversie),2024-02-10T04:06:55,2024-02-10T04:13:10,False,2
Loreen,Is It Love,2024-02-10T04:06:27,2024-02-10T04:08:44,True,3
Rolling Stones,Mixed Emotions,2024-02-10T04:08:41,2024-02-10T04:12:39,False,Veronica
Limp Bizkit,BEHIND BLUE EYES,2024-02-10T04:07:46,2024-02-10T04:10:46,False,538
Katrina & The Waves,Walking On Sunshine,2024-02-10T04:09:17,2024-02-10T04:12:17,False,Q
Kate Bush,Wuthering Heights,2024-02-10T04:08:48,2024-02-10T04:11:48,True,10
Ellie Goulding,Love Me Like You Do,2024-02-10T04:10:01,2024-02-10T04:13:01,True,Sky
Zoe Livay,Iemand Anders,2024-02-10T04:09:52,2024-02-10T04:12:40,True,3
Joni Mitchell,Both Sides Now,2024-02-10T04:10:50,2024-02-10T04:15:20,True,5
Flemming & Zoe Tauran & Ronnie Flex,ALLES OP GEVOEL,2024-02-10T04:11:37,2024-02-10T04:14:37,False,538
Anouk,Lost,2024-02-10T04:12:43,2024-02-10T04:16:24,True,Veronica
Son Mieux,Tonight,2024-02-10T04:12:56,2024-02-10T04:15:56,False,Q
Bryan Adams & Melanie C,When You're Gone,2024-02-10T04:13:02,2024-02-10T04:16:02,False,10
Billy Joel,New York State Of Mind,2024-02-10T04:13:04,2024-02-10T04:19:07,False,2
Offspring,Why Don't You Get A Job,2024-02-10T04:12:42,2024-02-10T04:15:26,False,3
Celine Dion,That's The Way It Is,2024-02-10T04:13:49,2024-02-10T04:16:49,True,Sky
Rod Stewart & Jools Holland,Almost Like Being In Love,2024-02-10T04:15:20,2024-02-10T04:17:59,False,5
Topic & Hrvy,ALL OR NOTHING,2024-02-10T04:14:20,2024-02-10T04:17:20,False,538
James Blunt,Wisemen,2024-02-10T04:16:19,2024-02-10T04:19:19,False,10
Trammps,Disco Inferno,2024-02-10T04:16:30,2024-02-10T04:20:03,False,Veronica
P!nk,TRUSTFALL,2024-02-10T04:16:09,2024-02-10T04:20:02,True,3
Van McCoy,Soul cha cha,2024-02-10T04:18:00,2024-02-10T04:21:25,False,5
Pharrell Williams,HAPPY,2024-02-10T04:16:46,2024-02-10T04:19:46,False,538
Gabry Ponte & Lum!X & Daddy Dj,We Could Be Together,2024-02-10T04:17:35,2024-02-10T04:20:35,False,Q
Son Mieux,Tonight,2024-02-10T04:17:45,2024-02-10T04:20:45,False,Sky
Di-Rect,MY BLOOD,2024-02-10T04:19:44,2024-02-10T04:22:44,False,538
Duran Duran,The Wild Boys,2024-02-10T04:19:58,2024-02-10T04:22:58,False,10
Rosa Linn,SNAP,2024-02-10T04:20:34,2024-02-10T04:23:33,True,Veronica
Stevie Wonder,I Wish,2024-02-10T04:19:05,2024-02-10T04:23:16,False,2
Arctic Monkeys,Do I Wanna Know?,2024-02-10T04:20:01,2024-02-10T04:24:33,False,3
Antoon,Blindelings,2024-02-10T04:20:05,2024-02-10T04:23:05,False,Q
Heart,All I Wanna Do Is Make Love To You,2024-02-10T04:21:25,2024-02-10T04:26:02,True,5
Martin Garrix Ft. Bono & The Edge,We Are The People,2024-02-10T04:22:16,2024-02-10T04:25:16,False,Sky
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-10T04:23:20,2024-02-10T04:26:20,False,538
Lasgo,Something,2024-02-10T04:22:40,2024-02-10T04:25:40,False,Q
Queen,Show Must Go On,2024-02-10T04:24:37,2024-02-10T04:28:59,False,Veronica
Meau,Dat Heb Jij Gedaan,2024-02-10T04:23:15,2024-02-10T04:26:44,True,2
Ace Of Base,All That She Wants,2024-02-10T04:24:21,2024-02-10T04:27:21,False,10
Teddy Swims,The Door,2024-02-10T04:25:18,2024-02-10T04:28:48,False,3
Madness,Our House,2024-02-10T04:25:51,2024-02-10T04:29:12,False,5
Tate Mcrae,GREEDY,2024-02-10T04:25:50,2024-02-10T04:28:50,False,538
Maroon 5,She Will Be Loved,2024-02-10T04:25:48,2024-02-10T04:28:48,False,Sky
Nothing But Thieves,Overcome,2024-02-10T04:26:47,2024-02-10T04:30:19,False,2
Post Malone,Enough Is Enough,2024-02-10T04:26:29,2024-02-10T04:29:29,False,Q
Fleetwood Mac,Dreams,2024-02-10T04:27:38,2024-02-10T04:30:38,False,10
Reamonn,SUPERGIRL,2024-02-10T04:27:56,2024-02-10T04:30:56,False,538
Amy Winehouse,Tears Dry On Their Own,2024-02-10T04:29:55,2024-02-10T04:33:01,True,Veronica
Chef'Special,Speed of Light,2024-02-10T04:28:47,2024-02-10T04:32:01,False,3
The Classics,My Lady Of Spain,2024-02-10T04:29:19,2024-02-10T04:32:17,False,5
Bruno Mars,24k Magic,2024-02-10T04:29:18,2024-02-10T04:32:18,False,Q
Abba,Dancing Queen,2024-02-10T04:29:51,2024-02-10T04:32:51,False,Sky
"Alok, The Chainsmokers & Mae Stephens",JUNGLE,2024-02-10T04:31:31,2024-02-10T04:34:31,False,538
Avicii,Wake Me Up,2024-02-10T04:31:57,2024-02-10T04:34:57,False,10
R.E.M.,Shiny Happy People,2024-02-10T04:30:19,2024-02-10T04:34:05,False,2
Stephanie Struijk,Straks,2024-02-10T04:32:14,2024-02-10T04:34:30,True,5
Andrew Gold,Lonely Boy,2024-02-10T04:33:42,2024-02-10T04:38:02,False,Veronica
Rudimental ft. Ella Eyre,Waiting All Night,2024-02-10T04:33:19,2024-02-10T04:36:51,False,3
Nathan Dawe & Bebe Rexha,Heart Still Beating,2024-02-10T04:33:00,2024-02-10T04:36:00,False,Q
Lost Frequencies,Are You With Me,2024-02-10T04:33:28,2024-02-10T04:36:28,False,Sky
Boz Scaggs,Lido Shuffle,2024-02-10T04:34:00,2024-02-10T04:37:43,False,2
Sam Cooke,Cupid,2024-02-10T04:34:22,2024-02-10T04:36:50,False,5
Ed Sheeran,SHIVERS,2024-02-10T04:34:14,2024-02-10T04:37:14,False,538
Måneskin,The Loneliest,2024-02-10T04:35:26,2024-02-10T04:38:26,False,Q
Teddy Swims,Lose Control,2024-02-10T04:35:50,2024-02-10T04:38:50,False,Sky
Glenn Frey,The Heat Is On,2024-02-10T04:35:57,2024-02-10T04:38:57,False,10
Douwe Bob,Nothing To Lose,2024-02-10T04:36:48,2024-02-10T04:40:03,False,3
Joe Dassin,Ca Va Pas Changer Le Monde,2024-02-10T04:36:51,2024-02-10T04:39:53,False,5
Anne-Marie & Shania Twain,UNHEALTHY,2024-02-10T04:37:33,2024-02-10T04:40:33,True,538
Purple Disco Machine Feat. Duke Dumont & Nothing But Thieves,Something On My Mind,2024-02-10T04:38:30,2024-02-10T04:42:06,False,Veronica
The Who,"See Me, Feel Me",2024-02-10T04:37:34,2024-02-10T04:41:05,False,2
Cher,If I Could Turn Back Time,2024-02-10T04:39:13,2024-02-10T04:42:13,True,Q
Faith No More,I'm Easy,2024-02-10T04:39:30,2024-02-10T04:42:30,False,10
Asia,Heat Of The Moment,2024-02-10T04:39:49,2024-02-10T04:43:42,False,5
Michael Buble,Haven't Met You Yet,2024-02-10T04:39:15,2024-02-10T04:42:15,False,Sky
Only The Poets,Looking At You,2024-02-10T04:39:54,2024-02-10T04:43:01,False,3
Soul Asylum,RUNAWAY TRAIN,2024-02-10T04:40:05,2024-02-10T04:43:05,False,538
Status Quo,What You're Proposing,2024-02-10T04:42:32,2024-02-10T04:46:45,False,Veronica
Doobie Brothers,Listen To The Music,2024-02-10T04:41:11,2024-02-10T04:44:50,False,2
Teddy Swims,The Door,2024-02-10T04:43:07,2024-02-10T04:46:07,False,Q
Ed Sheeran,Eyes Closed,2024-02-10T04:43:12,2024-02-10T04:46:12,False,Sky
Jonas Brothers,Only Human,2024-02-10T04:42:42,2024-02-10T04:45:42,False,10
Shirley Bassey,Big Spender,2024-02-10T04:43:45,2024-02-10T04:45:33,False,5
Linkin Park,What I've Done,2024-02-10T04:44:37,2024-02-10T04:48:00,False,2
Armin Van Buuren & Goodboys,FOREVER (STAY LIKE THIS),2024-02-10T04:44:09,2024-02-10T04:47:09,False,538
Free,All Right Now,2024-02-10T04:45:42,2024-02-10T04:48:42,False,10
Edsilia Rombley,Hemel & Aarde,2024-02-10T04:45:32,2024-02-10T04:48:30,False,5
Cyril,Stumblin' In,2024-02-10T04:46:37,2024-02-10T04:49:37,False,Q
Dua Lipa,Houdini,2024-02-10T04:46:29,2024-02-10T04:49:29,True,Sky
Roxette,Fading Like A Flower,2024-02-10T04:47:35,2024-02-10T04:51:26,False,Veronica
Shakira ft. Wyclef Jean,Hips Don't Lie,2024-02-10T04:47:21,2024-02-10T04:50:58,True,3
Tom Grennan,REMIND ME,2024-02-10T04:46:38,2024-02-10T04:49:38,False,538
Vance Joy,Riptide,2024-02-10T04:48:04,2024-02-10T04:51:24,False,2
Duncan Browne,The Wild Places,2024-02-10T04:48:28,2024-02-10T04:52:15,False,5
Elton John,I'm Still Standing,2024-02-10T04:49:30,2024-02-10T04:52:30,False,Sky
Krezip,All My Life,2024-02-10T04:49:42,2024-02-10T04:52:42,False,10
Nick Schilder,REALIZE,2024-02-10T04:50:18,2024-02-10T04:53:18,False,538
Harry Styles,As It Was,2024-02-10T04:50:06,2024-02-10T04:53:06,False,Q
OneRepublic,RUNAWAY,2024-02-10T04:50:54,2024-02-10T04:53:11,False,3
Post Malone,Enough Is Enough,2024-02-10T04:52:22,2024-02-10T04:55:22,False,Sky
Ike & Tina Turner,Proud Mary,2024-02-10T04:52:52,2024-02-10T04:56:23,False,Veronica
Rowwen Hèze,Limburg (live),2024-02-10T04:51:26,2024-02-10T04:55:33,False,2
Herman's Hermits,Mrs. Brown you've got a lovely daughter,2024-02-10T04:52:10,2024-02-10T04:54:55,False,5
P!Nk,All Out Of Fight,2024-02-10T04:52:54,2024-02-10T04:55:54,False,Q
Kool & The Gang,Get Down On It,2024-02-10T04:53:18,2024-02-10T04:56:18,False,10
The White Stripes,Seven Nation Army,2024-02-10T04:53:07,2024-02-10T04:56:59,False,3
The Weeknd,SAVE YOUR TEARS,2024-02-10T04:53:09,2024-02-10T04:56:09,False,538
Cock Robin,When Your Heart Is Weak,2024-02-10T04:54:53,2024-02-10T04:59:21,False,5
Sia,Never Give Up,2024-02-10T04:55:11,2024-02-10T04:58:11,True,Sky
De La Soul,Ring Ring Ring,2024-02-10T04:56:39,2024-02-10T05:00:45,False,Veronica
Goo Goo Dolls,Iris (Albumversie),2024-02-10T04:55:28,2024-02-10T05:00:15,False,2
Calvin Harris & Sam Smith,DESIRE,2024-02-10T04:56:35,2024-02-10T04:59:35,False,538
Lil Nas X,Star Walkin',2024-02-10T04:56:27,2024-02-10T04:59:27,False,Q
Tom Grennan,Don't Break the Heart,2024-02-10T04:56:51,2024-02-10T05:00:31,False,3
Chic,I Want Your Love,2024-02-10T04:59:20,2024-02-10T05:02:38,False,5
Whitney Houston,How Will I Know,2024-02-10T05:00:14,2024-02-10T05:03:14,True,10
Pink,ALL OUT OF FIGHT,2024-02-10T05:01:16,2024-02-10T05:04:16,True,538
Onerepublic,Runaway,2024-02-10T05:01:27,2024-02-10T05:04:27,False,Sky
Doe Maar,Sinds Een Dag Of 2,2024-02-10T05:02:12,2024-02-10T05:05:30,False,Veronica
Procol Harum,Conquistador,2024-02-10T05:02:16,2024-02-10T05:04:54,False,5
Armin Van Buuren & Trevor Guthrie,This Is What It Feels Like,2024-02-10T05:01:45,2024-02-10T05:04:45,False,Q
The Beatles,Get Back,2024-02-10T05:02:13,2024-02-10T05:05:24,False,2
Pink Ft Nate Ruess,Just Give Me a Reason,2024-02-10T05:03:51,2024-02-10T05:06:51,False,Sky
Ilse Delange,The Great Escape,2024-02-10T05:04:41,2024-02-10T05:07:41,False,10
Keane,Bend and Break,2024-02-10T05:03:42,2024-02-10T05:07:15,False,3
Julio Iglesias,Quiero,2024-02-10T05:04:47,2024-02-10T05:07:35,False,5
Chef'Special,MIRACLES,2024-02-10T05:04:38,2024-02-10T05:07:38,False,538
Offspring,Pretty Fly,2024-02-10T05:06:00,2024-02-10T05:09:07,False,Veronica
Goldband,De Langste Nacht,2024-02-10T05:05:20,2024-02-10T05:09:15,False,2
Dean Lewis,Trust Me Mate,2024-02-10T05:05:16,2024-02-10T05:08:16,False,Q
Noah Kahan,Stick Season,2024-02-10T05:06:50,2024-02-10T05:10:31,False,3
Kygo & Ava Max,WHATEVER,2024-02-10T05:07:41,2024-02-10T05:10:41,False,538
Michael Jackson,Bad,2024-02-10T05:07:56,2024-02-10T05:10:56,False,Sky
Brothers Johnson,Stomp,2024-02-10T05:07:43,2024-02-10T05:11:46,False,5
Beyonce,Single Ladies (Put A Ring On It) ,2024-02-10T05:08:14,2024-02-10T05:11:14,True,Q
Ram Jam,Black Betty,2024-02-10T05:08:43,2024-02-10T05:11:43,False,10
Harry Styles,Watermelon Sugar,2024-02-10T05:09:47,2024-02-10T05:12:40,False,Veronica
Editors,Munich,2024-02-10T05:09:17,2024-02-10T05:13:01,False,2
Sheppard,GERONIMO,2024-02-10T05:10:31,2024-02-10T05:13:31,False,538
Alesso & Zara Larsson,Words,2024-02-10T05:11:24,2024-02-10T05:14:24,False,Q
Charlie Puth,See You Again,2024-02-10T05:12:03,2024-02-10T05:15:03,False,Sky
Gabrielle,Dreams,2024-02-10T05:11:08,2024-02-10T05:14:08,True,10
Sophie Ellis Bextor,Murder On The Dancefloor,2024-02-10T05:11:24,2024-02-10T05:15:10,True,3
Venice,Sorry,2024-02-10T05:11:39,2024-02-10T05:15:09,False,5
Chicago,If You Leave Me Now,2024-02-10T05:13:49,2024-02-10T05:17:41,False,Veronica
Acda & De Munnik,Als Het Vuur Gedoofd Is,2024-02-10T05:13:03,2024-02-10T05:16:57,False,2
Hannah Mae,WATERDICHT,2024-02-10T05:13:54,2024-02-10T05:16:54,True,538
Coldplay,Higher Power,2024-02-10T05:14:41,2024-02-10T05:17:41,False,10
Bolland & Bolland,Spaceman,2024-02-10T05:15:04,2024-02-10T05:18:44,False,5
Oscar And The Wolf,Angel Face,2024-02-10T05:13:50,2024-02-10T05:16:50,False,Q
Douwe Bob,This World Is Our Home,2024-02-10T05:15:39,2024-02-10T05:18:39,False,Sky
Red Hot Chili Peppers,Californication,2024-02-10T05:15:14,2024-02-10T05:20:32,False,3
Red Hot Chili Peppers,Californication,2024-02-10T05:17:51,2024-02-10T05:23:20,False,Veronica
Chris Stapleton,Tennessee Whiskey,2024-02-10T05:16:55,2024-02-10T05:21:41,False,2
Taio Cruz,DYNAMITE,2024-02-10T05:16:45,2024-02-10T05:19:45,False,538
Jason Derulo,Love Not War (The Tampa Beat),2024-02-10T05:17:27,2024-02-10T05:20:27,False,Q
Sheila E,Glamorous Life,2024-02-10T05:18:14,2024-02-10T05:21:14,False,10
Inner Circle,Games People Play,2024-02-10T05:18:39,2024-02-10T05:22:03,False,5
Roxette,Joyride,2024-02-10T05:18:36,2024-02-10T05:21:36,False,Sky
Maneskin,THE LONELIEST,2024-02-10T05:20:14,2024-02-10T05:23:14,False,538
Ten Sharp,You,2024-02-10T05:20:43,2024-02-10T05:23:43,False,Q
Kensington,War,2024-02-10T05:21:37,2024-02-10T05:24:30,False,2
Tiesto & Fast Boy,All My Life,2024-02-10T05:21:23,2024-02-10T05:23:49,False,3
The Weeknd,Save Your Tears,2024-02-10T05:22:32,2024-02-10T05:25:32,False,Sky
Queen,The Show Must Go On,2024-02-10T05:21:48,2024-02-10T05:24:48,False,10
Dolly Dots,She's a liar,2024-02-10T05:22:01,2024-02-10T05:25:49,True,5
A Ha,Hunting High And Low,2024-02-10T05:24:24,2024-02-10T05:28:08,False,Veronica
Dermot Kennedy,Better Days,2024-02-10T05:23:48,2024-02-10T05:27:05,False,3
Loreen,IS IT LOVE,2024-02-10T05:23:38,2024-02-10T05:26:38,True,538
