Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Dennis van Aarssen ft. Jeff Franzel,Waiting For Tonight,2024-02-09T02:30:17,2024-02-09T02:33:25,False,5
Dua Lipa,HOUDINI,2024-02-09T02:30:59,2024-02-09T02:33:59,True,538
Adele,Turning Tables,2024-02-09T02:32:03,2024-02-09T02:35:03,True,10
Mark Ronson & Bruno Mars,Uptown Funk,2024-02-09T02:32:32,2024-02-09T02:36:28,False,Veronica
Johnny Cash,Ring Of Fire,2024-02-09T02:32:02,2024-02-09T02:34:37,False,2
Ronde,Undecided,2024-02-09T02:31:25,2024-02-09T02:34:03,True,3
Coldplay,Higher Power,2024-02-09T02:32:19,2024-02-09T02:35:19,False,Sky
Lesley Gore,It's My Party,2024-02-09T02:33:16,2024-02-09T02:35:34,False,5
Luke Combs,FAST CAR,2024-02-09T02:33:44,2024-02-09T02:36:44,False,538
Nothing But Thieves,Impossible (Live At Abbey Road),2024-02-09T02:34:11,2024-02-09T02:37:11,False,Q
Blink 182,All The Small Things,2024-02-09T02:34:38,2024-02-09T02:37:28,False,2
Son Mieux,Tonight,2024-02-09T02:33:54,2024-02-09T02:38:25,False,3
Ava Max,Kings & Queens,2024-02-09T02:35:44,2024-02-09T02:38:44,True,Sky
Babys,Piece Of The Action,2024-02-09T02:35:33,2024-02-09T02:39:57,False,5
Prince,I Would Die 4 U,2024-02-09T02:35:57,2024-02-09T02:38:57,False,10
Chef'Special,Speed Of Light,2024-02-09T02:37:35,2024-02-09T02:40:42,False,Veronica
Eminem,LOSE YOURSELF,2024-02-09T02:38:18,2024-02-09T02:41:18,False,538
Guus Meeuwis,Proosten,2024-02-09T02:37:24,2024-02-09T02:41:16,False,2
Miley Cyrus,Midnight Sky,2024-02-09T02:38:46,2024-02-09T02:42:27,True,3
Nathan Dawe & Bebe Rexha,Heart Still Beating,2024-02-09T02:38:32,2024-02-09T02:41:32,False,Q
Pink,All Out Of Fight,2024-02-09T02:38:28,2024-02-09T02:41:28,True,Sky
Phil Collins,You'll Be In My Heart,2024-02-09T02:38:51,2024-02-09T02:41:51,False,10
Europe,Carrie,2024-02-09T02:39:51,2024-02-09T02:44:21,False,5
The Scene,Iedereen Is Van De Wereld,2024-02-09T02:41:37,2024-02-09T02:45:22,False,Veronica
Moby,Why Does My Heart Feel So Bad?,2024-02-09T02:41:12,2024-02-09T02:44:57,False,2
P!Nk,Never Gonna Not Dance Again,2024-02-09T02:40:57,2024-02-09T02:43:57,False,Q
Belinda Carlisle,Heaven Is A Place On Earth,2024-02-09T02:41:56,2024-02-09T02:44:56,True,Sky
Taylor Swift,CRUEL SUMMER,2024-02-09T02:42:44,2024-02-09T02:45:44,True,538
Shawn Mendes & Camila Cabello,Señorita,2024-02-09T02:43:07,2024-02-09T02:46:07,False,10
The Last Dinner Party,The Feminine Urge,2024-02-09T02:43:45,2024-02-09T02:47:09,False,3
Dionne Warwick,Don't Make Me Over,2024-02-09T02:44:33,2024-02-09T02:47:56,True,5
Steely Dan,Do It Again,2024-02-09T02:45:39,2024-02-09T02:49:45,False,Veronica
Kyteman,Sorry,2024-02-09T02:44:52,2024-02-09T02:47:20,False,2
Tiesto,THE BUSINESS,2024-02-09T02:45:32,2024-02-09T02:48:32,False,538
Soul Asylum,Runaway Train,2024-02-09T02:45:26,2024-02-09T02:48:26,False,Q
Melee,Built To Last,2024-02-09T02:45:50,2024-02-09T02:48:50,False,Sky
Peter Maffay,Du,2024-02-09T02:46:17,2024-02-09T02:49:17,False,10
Ronan Keating,When You Say Nothing At All,2024-02-09T02:47:27,2024-02-09T02:51:44,False,2
Sophie Ellis Bextor,Murder On The Dancefloor,2024-02-09T02:47:12,2024-02-09T02:50:58,True,3
Youssou N'Dour & Neneh Cherry,7 Seconds,2024-02-09T02:47:48,2024-02-09T02:51:56,False,5
Antoon,BLINDELINGS,2024-02-09T02:48:17,2024-02-09T02:51:17,False,538
Loreen,Is It Love,2024-02-09T02:49:21,2024-02-09T02:52:21,True,Q
Post Malone,Enough Is Enough,2024-02-09T02:49:26,2024-02-09T02:52:26,False,Sky
Sugababes,Hole In The Head,2024-02-09T02:49:47,2024-02-09T02:52:47,True,10
Maroon 5,She Will Be Loved,2024-02-09T02:50:27,2024-02-09T02:54:26,False,Veronica
Alanis Morissette,Thank U,2024-02-09T02:51:33,2024-02-09T02:55:51,True,2
Phoebe Bridgers,Kyoto,2024-02-09T02:51:42,2024-02-09T02:54:46,True,3
Hot Chocolate,You Sexy Thing,2024-02-09T02:51:44,2024-02-09T02:55:49,False,5
Gavin Degraw,NOT OVER YOU,2024-02-09T02:51:44,2024-02-09T02:54:44,False,538
Tiesto,Lay Low,2024-02-09T02:52:14,2024-02-09T02:55:14,False,Sky
Kygo & Ava Max,Whatever,2024-02-09T02:53:50,2024-02-09T02:56:50,False,Q
Elton John,Nikita,2024-02-09T02:53:21,2024-02-09T02:56:21,False,10
Janet Jackson,When I Think Of You,2024-02-09T02:54:29,2024-02-09T02:58:23,True,Veronica
Lewis Capaldi,FORGET ME,2024-02-09T02:55:12,2024-02-09T02:58:12,False,538
3 Doors Down,Here Without You,2024-02-09T02:54:46,2024-02-09T02:57:46,False,Sky
5 Seconds of Summer,COMPLETE MESS,2024-02-09T02:54:39,2024-02-09T02:58:04,False,3
Yardbirds,For Your Love,2024-02-09T02:55:46,2024-02-09T02:58:15,False,5
Elvis Presley,Suspicious Minds,2024-02-09T02:55:44,2024-02-09T03:00:14,False,2
The Script,Superheroes,2024-02-09T02:57:23,2024-02-09T03:00:23,False,Q
Luis Fonsi Ft Daddy Yankee,Despacito,2024-02-09T02:57:24,2024-02-09T03:00:24,False,Sky
Andreas Johnson,Glorious,2024-02-09T02:58:31,2024-02-09T03:01:57,False,Veronica
Liquido,Narcotic,2024-02-09T02:57:59,2024-02-09T03:01:44,False,3
Kadanz,De Wind,2024-02-09T02:58:12,2024-02-09T03:01:37,False,5
Pink,ALL OUT OF FIGHT,2024-02-09T03:00:41,2024-02-09T03:03:41,True,538
Survivor,Eye Of The Tiger,2024-02-09T03:00:25,2024-02-09T03:03:25,False,10
Red Hot Chili Peppers,Scar Tissue,2024-02-09T03:03:19,2024-02-09T03:06:54,False,Veronica
Skunk Anansie,Hedonism,2024-02-09T03:02:20,2024-02-09T03:05:48,False,2
Partridge Family,I Think I Love You,2024-02-09T03:02:18,2024-02-09T03:05:09,False,5
Dua Lipa,Houdini,2024-02-09T03:03:02,2024-02-09T03:06:02,True,Q
Son Mieux,Tonight,2024-02-09T03:03:22,2024-02-09T03:06:22,False,Sky
Chef'special,Speed Of Light,2024-02-09T03:03:55,2024-02-09T03:07:01,False,3
Purple Disco Machine & Kungs,SUBSTITUTION,2024-02-09T03:04:02,2024-02-09T03:07:02,False,538
The Corrs,Radio,2024-02-09T03:04:07,2024-02-09T03:07:07,False,10
Jan & Dean,Surf City,2024-02-09T03:05:01,2024-02-09T03:07:28,False,5
Darude,Sandstorm,2024-02-09T03:06:10,2024-02-09T03:09:10,False,Q
Robert Long,Kalverliefde,2024-02-09T03:05:41,2024-02-09T03:09:29,False,2
Bruce Springsteen,BORN IN THE USA,2024-02-09T03:07:32,2024-02-09T03:10:32,False,538
Kool & The Gang,Fresh,2024-02-09T03:08:22,2024-02-09T03:12:08,False,Veronica
The Killers,Mr. Brightside,2024-02-09T03:07:07,2024-02-09T03:10:48,False,3
The Jam,A Town Called Malice,2024-02-09T03:07:40,2024-02-09T03:10:32,False,5
Purple Disco Machine & Sophie And The Giants,Hypnotized,2024-02-09T03:07:51,2024-02-09T03:10:51,False,Sky
Carpenters,Close To You,2024-02-09T03:08:19,2024-02-09T03:11:19,False,10
Ed Sheeran,Celestial,2024-02-09T03:09:50,2024-02-09T03:12:50,False,Q
Robbie Williams,Feel (Albumversie),2024-02-09T03:09:28,2024-02-09T03:13:49,False,2
Thom Ritter,You,2024-02-09T03:10:28,2024-02-09T03:14:04,False,5
Mark Ambor,Good To Be,2024-02-09T03:11:01,2024-02-09T03:14:01,False,Sky
Supertramp,Breakfast In America,2024-02-09T03:12:09,2024-02-09T03:14:47,False,Veronica
Flemming & Zoe Tauran & Ronnie Flex,ALLES OP GEVOEL,2024-02-09T03:12:08,2024-02-09T03:15:08,False,538
Londonbeat,You Bring On The Sun,2024-02-09T03:12:06,2024-02-09T03:15:06,False,10
Conny Vandenbos,Ome Arie,2024-02-09T03:13:55,2024-02-09T03:17:59,True,5
Rondé,Undecided,2024-02-09T03:13:31,2024-02-09T03:16:31,True,Q
Beyonce,Halo,2024-02-09T03:13:31,2024-02-09T03:16:31,True,Sky
AC/DC,Whole Lotta Rosie,2024-02-09T03:13:50,2024-02-09T03:17:28,False,2
Gayle,abcdefu,2024-02-09T03:13:50,2024-02-09T03:16:38,False,3
Wamdue Project,KING OF MY CASTLE,2024-02-09T03:14:51,2024-02-09T03:17:51,False,538
Di-Rect,90's Kid,2024-02-09T03:15:29,2024-02-09T03:18:29,False,10
Direct,Soldier On,2024-02-09T03:15:42,2024-02-09T03:19:30,False,Veronica
Wiz Khalifa & Charlie Puth,See You Again,2024-02-09T03:16:08,2024-02-09T03:19:08,False,Q
Starship,Nothing's Gonna Stop Us Now,2024-02-09T03:17:17,2024-02-09T03:20:17,False,Sky
The Beatles,Penny Lane,2024-02-09T03:17:21,2024-02-09T03:20:21,False,2
Gabrielle,Out Of Reach,2024-02-09T03:17:53,2024-02-09T03:21:11,True,5
Rock Steady Crew,(Hey You) The Rock Steady Crew,2024-02-09T03:18:46,2024-02-09T03:21:46,False,10
Gary Moore,Oh Pretty Woman,2024-02-09T03:20:14,2024-02-09T03:24:37,False,Veronica
Nena,99 Luftballons,2024-02-09T03:19:03,2024-02-09T03:22:53,True,3
Queen,Don't Stop Me Now,2024-02-09T03:19:54,2024-02-09T03:22:54,False,Q
Krezip,I Would Stay,2024-02-09T03:20:28,2024-02-09T03:24:20,False,2
Bucks Fizz,Making Your Mind Up,2024-02-09T03:21:07,2024-02-09T03:23:43,False,5
Di-Rect,MY BLOOD,2024-02-09T03:21:25,2024-02-09T03:24:25,False,538
Ronde,Break My Heart,2024-02-09T03:21:32,2024-02-09T03:24:32,True,Sky
Lost Frequencies & Bastille,Head Down,2024-02-09T03:23:19,2024-02-09T03:26:19,False,Q
Duran Duran,Ordinary World,2024-02-09T03:22:36,2024-02-09T03:25:36,False,10
Calvin Harris & Ellie Goulding,Miracle,2024-02-09T03:22:49,2024-02-09T03:25:49,False,3
Blondie,Hanging On The Telephone,2024-02-09T03:23:56,2024-02-09T03:26:16,True,5
The Kid Laroi & Justin Bieber,Stay,2024-02-09T03:24:39,2024-02-09T03:27:39,False,Sky
Christians,Harvest For The World,2024-02-09T03:25:17,2024-02-09T03:29:14,False,Veronica
UB40,Kingston Town,2024-02-09T03:24:15,2024-02-09T03:27:57,False,2
Pnau & Khalid,THE HARD WAY,2024-02-09T03:25:01,2024-02-09T03:28:01,False,538
Nothing But Thieves,Oh No :: He Said What?,2024-02-09T03:26:09,2024-02-09T03:29:45,False,3
Stephanie Struijk,Straks,2024-02-09T03:26:11,2024-02-09T03:28:27,True,5
Wulf,All Things Under The Sun,2024-02-09T03:26:13,2024-02-09T03:29:13,False,Q
Chainsmokers & Coldplay,Something Just Like This,2024-02-09T03:27:09,2024-02-09T03:30:09,False,10
Noah Kahan,STICK SEASON,2024-02-09T03:27:30,2024-02-09T03:30:30,False,538
Chef'Special,In Your Arms,2024-02-09T03:26:57,2024-02-09T03:29:57,False,Sky
Patrick Bruel,Casser La Voix (Live),2024-02-09T03:27:52,2024-02-09T03:32:42,False,2
Dean Lewis,How Do I Say Goodbye,2024-02-09T03:29:19,2024-02-09T03:32:19,False,Q
Blof,Dansen Aan Zee,2024-02-09T03:30:35,2024-02-09T03:35:08,False,Veronica
Sugababes,Hole In The Head,2024-02-09T03:29:50,2024-02-09T03:33:26,True,3
Nothing But Thieves,OVERCOME,2024-02-09T03:31:03,2024-02-09T03:34:03,False,538
Deep Blue Something,Breakfast At Tiffany's,2024-02-09T03:30:33,2024-02-09T03:33:33,False,Sky
T'Pau,China In Your Hand,2024-02-09T03:30:44,2024-02-09T03:33:44,False,10
Antoon,Blindelings,2024-02-09T03:32:06,2024-02-09T03:35:06,False,Q
Gary Moore,Still Got The Blues (album versie),2024-02-09T03:32:34,2024-02-09T03:38:44,False,2
Todd Rundgren,I Saw The Light,2024-02-09T03:31:58,2024-02-09T03:34:58,False,5
David Kushner,Daylight,2024-02-09T03:34:00,2024-02-09T03:37:27,False,3
Depeche Mode,Just Can't Get Enough,2024-02-09T03:34:48,2024-02-09T03:38:39,False,5
Chef'Special,SPEED OF LIGHT,2024-02-09T03:34:29,2024-02-09T03:37:29,False,538
No Doubt,It's My Life,2024-02-09T03:34:50,2024-02-09T03:37:50,False,Q
Lewis Capaldi,Strangers,2024-02-09T03:34:46,2024-02-09T03:37:46,False,Sky
Lucie Silvas,Breathe In,2024-02-09T03:34:39,2024-02-09T03:37:39,True,10
Stevie Wonder,Superstition,2024-02-09T03:35:08,2024-02-09T03:39:33,False,Veronica
Queen,Crazy Little Thing Called Love,2024-02-09T03:38:24,2024-02-09T03:41:24,False,10
Lily Allen,Fuck You,2024-02-09T03:37:22,2024-02-09T03:40:59,True,3
Beyonce,SINGLE LADIES (PUT A RING ON IT),2024-02-09T03:37:58,2024-02-09T03:40:58,True,538
David Guetta & Kim Petras,When We Were Young (The Logical Song),2024-02-09T03:38:16,2024-02-09T03:41:16,False,Q
Lost Frequencies & Zonderling,Crazy,2024-02-09T03:38:27,2024-02-09T03:41:27,False,Sky
Simply Red,Money's Too Tight To Mention,2024-02-09T03:39:40,2024-02-09T03:43:16,False,Veronica
Deep Purple,Smoke On The Water,2024-02-09T03:38:40,2024-02-09T03:42:26,False,2
John Leyton,Johnny Remember Me,2024-02-09T03:38:51,2024-02-09T03:41:28,False,5
Luke Combs,Fast Car,2024-02-09T03:40:43,2024-02-09T03:45:07,False,3
Douwe Bob,NOTHING TO LOSE,2024-02-09T03:41:04,2024-02-09T03:44:04,False,538
Kensington,Riddles,2024-02-09T03:40:47,2024-02-09T03:43:47,False,Q
Eurythmics,Sweet Dreams,2024-02-09T03:40:56,2024-02-09T03:43:56,False,Sky
Sheppard,Coming Home,2024-02-09T03:41:06,2024-02-09T03:44:06,False,10
3JS,Hou Van Mij,2024-02-09T03:41:26,2024-02-09T03:45:21,False,5
Fun Lovin' Criminals,Scooby Snacks,2024-02-09T03:43:27,2024-02-09T03:46:29,False,Veronica
Boudewijn de Groot,Het Land Van Maas En Waal,2024-02-09T03:42:27,2024-02-09T03:45:23,False,2
Lionel Richie,All Night Long,2024-02-09T03:44:02,2024-02-09T03:47:02,False,Q
Meat Loaf,Paradise By The Dashboard Light,2024-02-09T03:45:17,2024-02-09T03:53:45,False,5
Years & Years,KING,2024-02-09T03:44:55,2024-02-09T03:47:55,False,538
Teddy Swims,Lose Control,2024-02-09T03:44:17,2024-02-09T03:47:17,False,Sky
Backstreet Boys,I Want It That Way,2024-02-09T03:44:38,2024-02-09T03:47:38,False,10
Kane,Rain Down On Me,2024-02-09T03:45:20,2024-02-09T03:49:11,False,3
Adele,Chasing Pavements,2024-02-09T03:47:29,2024-02-09T03:50:58,True,Veronica
Amy MacDonald,This Is The Life,2024-02-09T03:45:28,2024-02-09T03:48:33,False,2
Son Mieux,Tonight,2024-02-09T03:48:13,2024-02-09T03:51:13,False,Q
Kygo & Dean Lewis,Lost Without You,2024-02-09T03:47:42,2024-02-09T03:50:42,False,Sky
Narada Michael Walden & Patti Austin,"Gimme, Gimme, Gimme",2024-02-09T03:48:14,2024-02-09T03:51:14,False,10
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-09T03:48:18,2024-02-09T03:51:18,False,538
Michael Jackson,Earth Song,2024-02-09T03:48:30,2024-02-09T03:53:31,False,2
Nelly Furtado,Maneater,2024-02-09T03:49:11,2024-02-09T03:52:28,True,3
Rick James,Super Freak,2024-02-09T03:51:31,2024-02-09T03:54:53,False,Veronica
Rosa Linn,SNAP,2024-02-09T03:51:39,2024-02-09T03:54:39,True,538
Joe Buck,The Way You Take Time,2024-02-09T03:51:14,2024-02-09T03:54:14,False,Sky
Kylie Minogue,Can't Get You Out Of My Head,2024-02-09T03:52:20,2024-02-09T03:55:20,True,10
The Black Keys,Beautiful People (Stay High),2024-02-09T03:52:27,2024-02-09T03:55:14,False,3
Outkast,Hey Ya!,2024-02-09T03:52:52,2024-02-09T03:55:52,False,Q
Robert Miles,Children,2024-02-09T03:53:32,2024-02-09T03:57:26,False,2
Chicken Shack,I'd Rather Go Blind,2024-02-09T03:53:43,2024-02-09T03:56:54,False,5
The Fray,How To Save A Life,2024-02-09T03:53:39,2024-02-09T03:56:39,False,Sky
Marc Cohn,Walking In Memphis,2024-02-09T03:55:18,2024-02-09T03:59:32,False,Veronica
Simply Red,FAIRGROUND,2024-02-09T03:54:50,2024-02-09T03:57:50,False,538
Rene Froger,Alles Kan Een Mens Gelukkig Maken,2024-02-09T03:56:06,2024-02-09T03:59:06,False,10
Olivia Rodrigo,drivers license,2024-02-09T03:55:12,2024-02-09T03:59:13,True,3
Boris Gardiner,I Want To Wake Up With You,2024-02-09T03:56:53,2024-02-09T04:01:09,False,5
Loreen,Tattoo,2024-02-09T03:56:28,2024-02-09T03:59:28,True,Q
Harry Styles,Kiwi,2024-02-09T03:57:19,2024-02-09T04:00:13,False,2
Davina Michelle,17,2024-02-09T03:58:00,2024-02-09T04:01:00,True,538
Pink,Beautiful Trauma,2024-02-09T03:58:04,2024-02-09T04:01:04,True,Sky
Rihanna & Mikky Ekko,Stay,2024-02-09T03:59:34,2024-02-09T04:02:34,False,Q
Dua Lipa,Be The One,2024-02-09T04:00:52,2024-02-09T04:04:13,True,Veronica
Miley Cyrus,FLOWERS,2024-02-09T04:02:54,2024-02-09T04:05:54,True,538
Wham,I'm Your Man,2024-02-09T04:02:45,2024-02-09T04:05:45,False,10
Kris Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-09T04:05:24,2024-02-09T04:08:24,False,Q
Sera,Head Held High,2024-02-09T04:04:29,2024-02-09T04:07:29,True,Sky
Paul Simon,You Can Call Me Al,2024-02-09T04:05:41,2024-02-09T04:10:17,False,Veronica
Kris Kross Amsterdam Ft. Conor Maynard & Sera,STAY (NEVER LEAVE),2024-02-09T04:05:58,2024-02-09T04:08:58,False,538
John Legend,All Of Me,2024-02-09T04:06:37,2024-02-09T04:09:37,False,10
Lady Gaga,Pokerface,2024-02-09T04:07:41,2024-02-09T04:10:41,True,Sky
Taylor Swift,Cruel Summer,2024-02-09T04:07:03,2024-02-09T04:10:00,True,2
Di-Rect,Omg It's Happening,2024-02-09T04:07:14,2024-02-09T04:10:13,False,3
Harold Melvin & The Blue Notes,The Love I Lost,2024-02-09T04:06:25,2024-02-09T04:09:56,False,5
Benson Boone,In The Stars,2024-02-09T04:07:55,2024-02-09T04:10:55,False,Q
After Tea,We Will Be There After Tea,2024-02-09T04:10:07,2024-02-09T04:13:01,False,5
Alphabeat,FASCINATION,2024-02-09T04:09:38,2024-02-09T04:12:38,False,538
Douwe Bob,This World Is Our Home,2024-02-09T04:10:42,2024-02-09T04:13:42,False,Sky
Massive Attack,Unfinished Sympathy,2024-02-09T04:10:59,2024-02-09T04:16:11,False,Veronica
Maroon 5 & Christina Aguilera,Moves Like Jagger,2024-02-09T04:11:25,2024-02-09T04:14:25,False,Q
The Rembrandts,I'll Be There For You,2024-02-09T04:11:07,2024-02-09T04:14:07,False,10
Supertramp,Give A Little Bit,2024-02-09T04:11:22,2024-02-09T04:15:30,False,2
Anna-Rose Clayton,Did U Notice Me?,2024-02-09T04:11:04,2024-02-09T04:13:42,True,3
Lost Frequencies Ft. Bastille,HEAD DOWN,2024-02-09T04:12:33,2024-02-09T04:15:33,False,538
Billy Joel,Turn The Lights Back On,2024-02-09T04:12:59,2024-02-09T04:16:57,False,5
Adele,When We Were Young,2024-02-09T04:13:36,2024-02-09T04:16:36,True,Sky
10Cc,Dreadlock Holiday,2024-02-09T04:14:17,2024-02-09T04:17:17,False,10
Portugal. The Man,Feel It Still,2024-02-09T04:13:44,2024-02-09T04:16:27,False,3
Oscar And The Wolf,Angel Face,2024-02-09T04:14:45,2024-02-09T04:17:45,False,Q
Talking Heads,Psycho Killer,2024-02-09T04:16:17,2024-02-09T04:20:36,False,Veronica
Handsome Poets,Sky On Fire,2024-02-09T04:15:37,2024-02-09T04:19:06,False,2
Benson Boone,BEAUTIFUL THINGS,2024-02-09T04:15:20,2024-02-09T04:18:20,False,538
Pierre Groscolas,ELISE,2024-02-09T04:16:58,2024-02-09T04:19:49,False,5
Meduza & James Carter & Elley Duhe & Fastboy,Bad Memories,2024-02-09T04:18:13,2024-02-09T04:21:13,False,Q
George Michael & Aretha Franklin,I Knew You Were Waiting,2024-02-09T04:18:20,2024-02-09T04:21:20,False,Sky
Milow,Ayo Technology,2024-02-09T04:18:32,2024-02-09T04:21:32,False,10
Taylor Swift,Cruel Summer,2024-02-09T04:18:39,2024-02-09T04:21:34,True,3
Is Ook Schitterend,Altijd Wel Iemand,2024-02-09T04:19:46,2024-02-09T04:23:30,False,5
Rockefeller,DO IT 2 NITE,2024-02-09T04:19:46,2024-02-09T04:22:46,False,538
Gabriella Cilmi,Sweet About Me,2024-02-09T04:21:50,2024-02-09T04:25:09,False,Veronica
Normaal,Hendrik Haverkamp,2024-02-09T04:21:23,2024-02-09T04:25:08,False,2
The Police,Every Breath You Take,2024-02-09T04:20:50,2024-02-09T04:23:50,False,Q
Onerepublic,Runaway,2024-02-09T04:22:10,2024-02-09T04:25:10,False,Sky
Whitney Houston,Love Will Save The Day,2024-02-09T04:22:01,2024-02-09T04:25:01,True,10
Hozier,Eat Your Young,2024-02-09T04:21:58,2024-02-09T04:25:11,False,3
Ronde,BRIGHT EYES,2024-02-09T04:22:41,2024-02-09T04:25:41,True,538
Spargo,Head Up To The Sky,2024-02-09T04:23:26,2024-02-09T04:27:48,False,5
Claude,Écoutez-Moi,2024-02-09T04:24:48,2024-02-09T04:27:48,False,Q
Normaal,Deurdonderen,2024-02-09T04:25:37,2024-02-09T04:29:06,False,Veronica
Tina Turner,Typical Male,2024-02-09T04:24:53,2024-02-09T04:29:10,True,2
New Radicals,You Get What What You Give,2024-02-09T04:25:08,2024-02-09T04:29:40,False,3
"Marshmello, Pink & Sting",DREAMING,2024-02-09T04:25:27,2024-02-09T04:28:27,False,538
Enrique Iglesias,Duele El Corazon (no rap),2024-02-09T04:24:34,2024-02-09T04:27:34,False,Sky
U2,One,2024-02-09T04:26:31,2024-02-09T04:29:31,False,10
Walker Brothers,No Regrets,2024-02-09T04:27:50,2024-02-09T04:33:29,False,5
Santana & Wyclef Jean,MARIA MARIA,2024-02-09T04:28:06,2024-02-09T04:31:06,False,538
Niall Horan,Too Much To Ask,2024-02-09T04:27:28,2024-02-09T04:30:28,False,Q
Bryan Adams,Please Forgive Me,2024-02-09T04:27:57,2024-02-09T04:30:57,False,Sky
Mark Morrison,Return Of The Mack,2024-02-09T04:29:09,2024-02-09T04:32:39,False,Veronica
DI-RECT,Soldier On,2024-02-09T04:30:29,2024-02-09T04:34:13,False,2
Calvin Harris & Sam Smith,Desire,2024-02-09T04:31:00,2024-02-09T04:34:00,False,Q
Cliff Richard,Congratulations,2024-02-09T04:30:58,2024-02-09T04:33:58,False,10
Anne-Marie & Shania Twain,UNHEALTHY,2024-02-09T04:33:01,2024-02-09T04:36:01,True,538
Bangles,Walk Like An Egyptian,2024-02-09T04:33:56,2024-02-09T04:37:17,True,Veronica
The Spencer Davis Group,Somebody help me,2024-02-09T04:33:19,2024-02-09T04:35:17,False,5
Douwe Bob,Nothing To Lose,2024-02-09T04:33:58,2024-02-09T04:36:58,False,Q
Elton John & Dua Lipa,Cold Heart,2024-02-09T04:33:33,2024-02-09T04:36:33,False,Sky
Bruno Mars,Billionaire,2024-02-09T04:33:35,2024-02-09T04:36:35,False,10
Something Happens,Parachute,2024-02-09T04:34:40,2024-02-09T04:39:10,False,2
Santabarbara,Charly,2024-02-09T04:35:17,2024-02-09T04:38:57,False,5
Dua Lipa,DANCE THE NIGHT,2024-02-09T04:35:31,2024-02-09T04:38:31,True,538
Lucas & Steve,Up Till Dawn (On The Move),2024-02-09T04:36:55,2024-02-09T04:39:55,False,Q
Bruno Mars,Grenade,2024-02-09T04:36:52,2024-02-09T04:39:52,False,Sky
Michael Jackson,Dirty Diana,2024-02-09T04:37:06,2024-02-09T04:40:06,False,10
Racoon,Nickel For Goodbye,2024-02-09T04:39:14,2024-02-09T04:43:03,False,Veronica
OSCAR AND THE WOLF,ANGEL FACE,2024-02-09T04:37:46,2024-02-09T04:41:26,False,3
Searchers,I Don't Want To Go On Without You,2024-02-09T04:39:17,2024-02-09T04:42:15,False,5
Dotan,LOUDER,2024-02-09T04:38:45,2024-02-09T04:41:45,False,538
Kylie Minogue,Can't Get You Out Of My Head,2024-02-09T04:38:54,2024-02-09T04:42:44,True,2
Noah Kahan,Stick Season,2024-02-09T04:40:00,2024-02-09T04:43:00,False,Q
Racoon,Nickel For Goodbye,2024-02-09T04:40:34,2024-02-09T04:43:34,False,Sky
Kris Kross Amsterdam Feat. Sera & Conor Maynard,Stay (Never Leave),2024-02-09T04:41:22,2024-02-09T04:43:52,False,3
Backstreet Boys,EVERYBODY (BACKSTREET'S BACK),2024-02-09T04:41:58,2024-02-09T04:44:58,False,538
Pink,Don't Let Me Get Me,2024-02-09T04:41:49,2024-02-09T04:44:49,True,10
Guus Meeuwis,Proosten,2024-02-09T04:42:11,2024-02-09T04:46:03,False,5
Coolio & Lv,Gangsta's Paradise,2024-02-09T04:43:04,2024-02-09T04:46:04,False,Q
Steve Miller Band,The Joker,2024-02-09T04:44:17,2024-02-09T04:47:49,False,Veronica
Rod Stewart,Baby Jane,2024-02-09T04:43:34,2024-02-09T04:48:17,False,2
Loreen,Tattoo,2024-02-09T04:44:18,2024-02-09T04:47:18,True,Sky
Elvis Presley,Always On My Mind,2024-02-09T04:45:15,2024-02-09T04:48:15,False,10
Harry Chapin,W.O.L.D.,2024-02-09T04:45:56,2024-02-09T04:51:08,False,5
Arctic Monkeys,Why'd You Only Call Me When You're High?,2024-02-09T04:45:42,2024-02-09T04:48:20,False,3
Imagine Dragons,NATURAL,2024-02-09T04:46:28,2024-02-09T04:49:28,False,538
Chef'Special,Afraid Of The Dark,2024-02-09T04:47:16,2024-02-09T04:50:16,False,Q
Blof Ft Geike Arnaert,Zoutelande,2024-02-09T04:47:23,2024-02-09T04:50:23,False,Sky
Source & Candi Staton,You Got The Love,2024-02-09T04:48:04,2024-02-09T04:51:14,False,Veronica
'N Sync,Tearin' Up My Heart,2024-02-09T04:48:45,2024-02-09T04:51:45,False,10
Nothing But Thieves,Oh No He Said What,2024-02-09T04:48:18,2024-02-09T04:51:54,False,2
Purple Disco Machine,Beat Of Your Heart,2024-02-09T04:48:33,2024-02-09T04:52:01,False,3
Ofenbach,OVERDRIVE,2024-02-09T04:49:29,2024-02-09T04:52:29,False,538
Simon & Garfunkel,Mrs Robinson,2024-02-09T04:51:00,2024-02-09T04:55:02,False,5
Nick Schilder,Realize,2024-02-09T04:50:27,2024-02-09T04:53:27,False,Q
Ben E. King,Stand By Me,2024-02-09T04:50:55,2024-02-09T04:53:55,False,Sky
Wham,Everything She Wants,2024-02-09T04:52:06,2024-02-09T04:57:08,False,Veronica
Tate Mcrae,SHE'S ALL I WANNA BE,2024-02-09T04:52:06,2024-02-09T04:55:06,False,538
Ub40,Rat In Mi Kitchen,2024-02-09T04:52:13,2024-02-09T04:55:13,False,10
