Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Calvin Harris & Sam Smith,Desire,2024-02-02T02:27:49,2024-02-02T02:30:49,False,Q
Nothing But Thieves,Overcome,2024-02-02T02:27:49,2024-02-02T02:30:49,False,Sky
Bryan Adams,Can't Stop This Thing We Started,2024-02-02T02:28:19,2024-02-02T02:32:47,False,Veronica
John Lennon,Imagine,2024-02-02T02:28:55,2024-02-02T02:31:59,False,2
Cian Ducrot,I'LL BE WAITING,2024-02-02T02:29:14,2024-02-02T02:32:14,False,538
Robbie Williams,Feel,2024-02-02T02:30:51,2024-02-02T02:33:51,False,Sky
The Script,Superheroes,2024-02-02T02:30:34,2024-02-02T02:33:34,False,10
Marc Almond,Tears Run Rings,2024-02-02T02:33:06,2024-02-02T02:37:26,False,Veronica
Kenny Rogers,The Gambler,2024-02-02T02:31:53,2024-02-02T02:35:21,False,2
Marvin Gaye & Tammi Terrell,Ain't No Mountain High Enough,2024-02-02T02:32:18,2024-02-02T02:34:46,False,5
Mary J. Blige,FAMILY AFFAIR,2024-02-02T02:33:09,2024-02-02T02:36:09,False,538
Keane,Bend and Break,2024-02-02T02:34:12,2024-02-02T02:37:45,False,3
Rag'N'Bone Man,Human,2024-02-02T02:34:58,2024-02-02T02:37:58,False,Q
Ronde,Hard To Say Goodbye,2024-02-02T02:34:35,2024-02-02T02:37:35,False,Sky
Bryan Ferry,Slave To Love,2024-02-02T02:34:30,2024-02-02T02:37:30,False,10
Elvin Bishop,Fooled Around And Fell In Love,2024-02-02T02:34:43,2024-02-02T02:39:19,False,5
Acda & De Munnik,Niet Of Nooit Geweest,2024-02-02T02:35:20,2024-02-02T02:39:23,False,2
Marshmello| Pink & Sting,DREAMING,2024-02-02T02:37:12,2024-02-02T02:40:12,False,538
Justin Timberlake,Can't Stop The Feeling,2024-02-02T02:37:48,2024-02-02T02:40:48,False,Sky
Taylor Swift,Cruel Summer,2024-02-02T02:38:09,2024-02-02T02:41:05,True,Veronica
Anna-Rose Clayton,Did U Notice Me?,2024-02-02T02:37:32,2024-02-02T02:40:10,True,3
Flemming & Zoe Tauran & Ronnie Flex,Alles Op Gevoel,2024-02-02T02:38:19,2024-02-02T02:41:19,False,Q
Meja,All 'Bout The Money,2024-02-02T02:38:40,2024-02-02T02:41:40,False,10
Dionne Warwick,I'll never love this way again,2024-02-02T02:39:09,2024-02-02T02:42:32,True,5
Kraftwerk,Autobahn (Albumversie),2024-02-02T02:39:23,2024-02-02T03:02:07,False,2
Maan/Goldband,Stiekem,2024-02-02T02:40:15,2024-02-02T02:43:38,False,3
Nothing But Thieves,SORRY,2024-02-02T02:39:53,2024-02-02T02:42:53,False,538
Alesso & Zara Larsson,Words,2024-02-02T02:41:15,2024-02-02T02:44:15,False,Q
Kiss,Sure Know Something,2024-02-02T02:41:57,2024-02-02T02:45:36,False,Veronica
Son Mieux,Tonight,2024-02-02T02:41:46,2024-02-02T02:44:46,False,Sky
Loreen,Tattoo,2024-02-02T02:41:43,2024-02-02T02:44:43,True,10
Status Quo,Pictures Of Matchstick Men,2024-02-02T02:42:39,2024-02-02T02:45:53,False,5
Teddy Swims,THE DOOR,2024-02-02T02:43:22,2024-02-02T02:46:22,False,538
Adele,Chasing Pavements,2024-02-02T02:43:40,2024-02-02T02:47:10,True,3
Chumbawamba,Tubthumping,2024-02-02T02:44:37,2024-02-02T02:47:37,False,Q
Barry White,Let The Music Play,2024-02-02T02:44:42,2024-02-02T02:47:42,False,10
George Michael,Too Funky,2024-02-02T02:45:58,2024-02-02T02:49:43,False,Veronica
Ruth Jacott,Vrij Met Mij,2024-02-02T02:45:47,2024-02-02T02:49:50,False,5
Aretha Franklin,Think,2024-02-02T02:46:14,2024-02-02T02:49:14,True,Sky
Jax Jones Ft. Mnek,WHERE DID YOU GO?,2024-02-02T02:46:49,2024-02-02T02:49:49,False,538
P!Nk,All Out Of Fight,2024-02-02T02:47:52,2024-02-02T02:50:52,True,Q
Reamonn,Supergirl,2024-02-02T02:48:03,2024-02-02T02:51:03,False,10
Zen Link,The Story Ain't Over Yet,2024-02-02T02:47:58,2024-02-02T02:51:34,False,3
James Blunt,Stay The Night,2024-02-02T02:49:25,2024-02-02T02:52:25,False,Sky
Kane,Can You Handle Me,2024-02-02T02:50:00,2024-02-02T02:53:14,False,Veronica
Exile,Kiss You All Over,2024-02-02T02:49:46,2024-02-02T02:53:14,False,5
Scouting For Girls,THIS AIN'T A LOVESONG,2024-02-02T02:49:49,2024-02-02T02:52:49,False,538
Tiësto & Fast Boy,All My Life,2024-02-02T02:52:05,2024-02-02T02:55:05,False,Q
Pet Shop Boys,West End Girls,2024-02-02T02:51:45,2024-02-02T02:54:45,False,10
Aretha Franklin,Think,2024-02-02T02:53:12,2024-02-02T02:55:25,True,5
Chef'Special,SPEED OF LIGHT,2024-02-02T02:52:51,2024-02-02T02:55:51,False,538
Davina Michelle,17,2024-02-02T02:52:48,2024-02-02T02:55:48,True,Sky
Paul Simon,You Can Call Me Al,2024-02-02T02:54:02,2024-02-02T02:58:38,False,Veronica
Mariah Carey,Dreamlover,2024-02-02T02:55:31,2024-02-02T02:58:31,True,10
Michael Jackson,Wanna Be Startin' Somethin',2024-02-02T02:54:14,2024-02-02T02:58:31,False,3
Robert Cray Band,Right Next Door (Because Of Me),2024-02-02T02:55:24,2024-02-02T02:59:22,False,5
Miley Cyrus,MIDNIGHT SKY,2024-02-02T02:55:49,2024-02-02T02:58:49,True,538
Suzan & Freek,Goud,2024-02-02T02:54:37,2024-02-02T02:57:37,False,Q
Dermot Kennedy,Better Days,2024-02-02T02:55:28,2024-02-02T02:58:28,False,Sky
Nathan Dawe & Bebe Rexha,Heart Still Beating,2024-02-02T02:57:58,2024-02-02T03:00:58,False,Q
Oasis,Champagne Supernova,2024-02-02T03:00:04,2024-02-02T03:05:09,False,Veronica
Suzi Quatro,If You Can't Give Me Love,2024-02-02T02:59:13,2024-02-02T03:03:06,False,5
Racoon,NICKEL FOR GOODBYE,2024-02-02T03:01:41,2024-02-02T03:04:41,False,538
Sheppard,Die Young,2024-02-02T03:02:30,2024-02-02T03:05:30,False,Q
Ed Sheeran,American Town,2024-02-02T03:01:26,2024-02-02T03:04:26,False,Sky
The Bangles,Manic Monday,2024-02-02T03:02:00,2024-02-02T03:05:00,True,10
Alphaville,Big In Japan,2024-02-02T03:02:25,2024-02-02T03:06:15,False,2
McGuinn| Clark & Hillman,Don't You Write Her Off,2024-02-02T03:02:20,2024-02-02T03:05:34,False,5
Kensington,Riddles,2024-02-02T03:04:44,2024-02-02T03:07:44,False,Sky
Kings Of Leon,Sex On Fire,2024-02-02T03:04:55,2024-02-02T03:07:55,False,10
Fatboy Slim,Praise You,2024-02-02T03:05:37,2024-02-02T03:09:23,False,Veronica
Snow Patrol,Shut Your Eyes,2024-02-02T03:04:45,2024-02-02T03:08:01,False,3
The Animals,Don't Let Me Be Misunderstood,2024-02-02T03:05:28,2024-02-02T03:07:56,False,5
R3Hab| Inna & Sash!,ROCK MY BODY,2024-02-02T03:05:19,2024-02-02T03:08:19,False,538
Billy Joel,Leningrad,2024-02-02T03:06:07,2024-02-02T03:10:10,False,2
Kris Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2024-02-02T03:06:09,2024-02-02T03:09:09,False,Q
Wet Wet Wet,Sweet Surrender,2024-02-02T03:08:14,2024-02-02T03:12:34,False,5
Justin Bieber,ANYONE,2024-02-02T03:08:25,2024-02-02T03:11:25,False,538
Lewis Capaldi,Strangers,2024-02-02T03:07:55,2024-02-02T03:10:55,False,Sky
Sam Cooke,Wonderful World,2024-02-02T03:08:22,2024-02-02T03:11:22,False,10
Roxy Dekker,Satisfyer,2024-02-02T03:09:13,2024-02-02T03:11:11,True,3
Lady Gaga,Paparazzi,2024-02-02T03:08:55,2024-02-02T03:11:55,True,Q
Melissa Etheridge,Like The Way I Do,2024-02-02T03:10:40,2024-02-02T03:16:03,False,Veronica
Andr� Hazes,Uit M'n Bol,2024-02-02T03:10:09,2024-02-02T03:13:36,False,2
Adele,Set Fire To The Rain,2024-02-02T03:11:31,2024-02-02T03:14:31,True,Sky
Tasmin Archer,Sleeping Satellite,2024-02-02T03:10:36,2024-02-02T03:13:36,False,10
Tom Grennan,Little Bit of Love,2024-02-02T03:11:20,2024-02-02T03:15:05,False,3
Tate Mcrae,GREEDY,2024-02-02T03:11:26,2024-02-02T03:14:26,False,538
Niall Horan,Heaven,2024-02-02T03:12:25,2024-02-02T03:15:25,False,Q
Oliver Pesch,Heart Attack,2024-02-02T03:12:31,2024-02-02T03:16:04,False,5
Peter Gabriel,Solsbury Hill,2024-02-02T03:13:36,2024-02-02T03:17:56,False,2
Meredith Brooks,BITCH,2024-02-02T03:13:38,2024-02-02T03:16:38,True,538
Fleetwood Mac,Everywhere,2024-02-02T03:15:36,2024-02-02T03:18:36,False,Sky
Ed Sheeran,Eyes Closed,2024-02-02T03:14:56,2024-02-02T03:17:56,False,10
Donna Summer,Lady Of The Night,2024-02-02T03:16:01,2024-02-02T03:19:58,True,5
Claude,Écoutez-Moi,2024-02-02T03:15:34,2024-02-02T03:18:34,False,Q
Stevie Wonder,Isn't She Lovely,2024-02-02T03:17:13,2024-02-02T03:21:22,False,Veronica
Queens Of The Stone Age,No One Knows (Ll14),2024-02-02T03:15:57,2024-02-02T03:20:52,False,3
Kool & The Gang,Get Down On It,2024-02-02T03:18:11,2024-02-02T03:21:11,False,10
Paul Kalkbrenner,Sky And Sand,2024-02-02T03:17:53,2024-02-02T03:21:43,False,2
Ariana Grande,One Last Time,2024-02-02T03:18:11,2024-02-02T03:21:11,True,Q
Anne Marie Ft. Shania Twain,Unhealthy,2024-02-02T03:19:07,2024-02-02T03:22:07,True,Sky
Matthias Reim,Verdammt| Ich Lieb' Dich,2024-02-02T03:19:49,2024-02-02T03:23:25,False,5
Ronde,Hard To Say Goodbye,2024-02-02T03:21:30,2024-02-02T03:24:42,False,Veronica
OneRepublic,RUNAWAY,2024-02-02T03:21:02,2024-02-02T03:23:19,False,3
Lucas & Steve X Skinny Days,WHEN I WAKE UP,2024-02-02T03:21:08,2024-02-02T03:24:08,False,538
Queen,Radio Ga Ga,2024-02-02T03:21:25,2024-02-02T03:24:25,False,Q
Krezip,Lost Without You,2024-02-02T03:21:45,2024-02-02T03:24:59,False,2
Di-Rect,Through The Looking Glass,2024-02-02T03:21:32,2024-02-02T03:24:32,False,Sky
Lenny Kravitz,It Ain't Over 'Til It's Over,2024-02-02T03:22:32,2024-02-02T03:25:32,False,10
The Pretenders,Don't Get Me Wrong,2024-02-02T03:23:22,2024-02-02T03:27:10,False,5
Luke Combs,FAST CAR,2024-02-02T03:23:35,2024-02-02T03:26:35,False,538
Four Non Blondes,What's Up,2024-02-02T03:25:17,2024-02-02T03:29:31,False,Veronica
Zerb Ft. Sofiya Nzau,Mwaki,2024-02-02T03:24:31,2024-02-02T03:27:59,False,3
Lost Frequencies & Bastille,Head Down,2024-02-02T03:24:57,2024-02-02T03:27:57,False,Q
Nico & Vinz,Am I Wrong,2024-02-02T03:25:23,2024-02-02T03:28:23,False,Sky
U2,Pride (In The Name Of Love),2024-02-02T03:25:18,2024-02-02T03:29:08,False,2
Katy Perry Ft. Skip Marley,Chained To The Rhythm,2024-02-02T03:26:24,2024-02-02T03:29:24,False,10
Billy Swan,I Can Help,2024-02-02T03:27:18,2024-02-02T03:30:12,False,5
Flemming & Boef,CHAMPIONS LEAGUE,2024-02-02T03:27:03,2024-02-02T03:30:03,False,538
John Legend,Love Me Now,2024-02-02T03:27:51,2024-02-02T03:30:51,False,Q
2Pac,California Love,2024-02-02T03:29:00,2024-02-02T03:33:00,False,2
Rasmus,In The Shadows,2024-02-02T03:28:00,2024-02-02T03:32:13,False,3
Boyzone,Picture Of You,2024-02-02T03:29:18,2024-02-02T03:32:18,False,Sky
A Flock Of Seagulls,More You Live The More You Love,2024-02-02T03:30:20,2024-02-02T03:34:25,False,Veronica
Nits,The Tree,2024-02-02T03:30:11,2024-02-02T03:34:05,False,5
Daft Punk Ft. Pharrell,GET LUCKY,2024-02-02T03:29:28,2024-02-02T03:32:28,False,538
Eros Ramazzotti,Musica E,2024-02-02T03:30:25,2024-02-02T03:33:25,False,10
Lewis Capaldi,Forget Me,2024-02-02T03:31:29,2024-02-02T03:34:29,False,Q
Loreen,Is It Love,2024-02-02T03:32:29,2024-02-02T03:35:29,True,Sky
David Guetta Ft Annemarie,BABY DON'T HURT ME,2024-02-02T03:32:50,2024-02-02T03:35:50,False,538
Chaka Khan,I'm Every Woman,2024-02-02T03:34:37,2024-02-02T03:38:27,True,Veronica
Michael Kiwanuka,Love And Hate,2024-02-02T03:33:01,2024-02-02T03:40:02,False,2
Jungle,Back On 74,2024-02-02T03:33:20,2024-02-02T03:36:49,False,3
Helen Shapiro,Queen For Tonight,2024-02-02T03:33:59,2024-02-02T03:36:07,False,5
Rondé,Undecided,2024-02-02T03:34:50,2024-02-02T03:37:50,False,Q
Alphabeat,Fascination,2024-02-02T03:34:23,2024-02-02T03:37:23,False,10
Dean Lewis,TRUST ME MATE,2024-02-02T03:35:04,2024-02-02T03:38:04,False,538
Jonas Brothers,What A Man Gotta Do,2024-02-02T03:34:44,2024-02-02T03:37:44,False,Sky
Jack Johnson,Upside Down,2024-02-02T03:36:14,2024-02-02T03:39:46,False,3
The Trammps,Disco Inferno,2024-02-02T03:36:07,2024-02-02T03:39:48,False,5
Steppenwolf,Born To Be Wild,2024-02-02T03:37:27,2024-02-02T03:40:27,False,10
Carly Rae Jepsen,CALL ME MAYBE,2024-02-02T03:38:31,2024-02-02T03:41:31,True,538
Kate Ryan,Ella Elle L'a,2024-02-02T03:37:33,2024-02-02T03:40:33,False,Q
Billy Joel,Piano Man,2024-02-02T03:37:40,2024-02-02T03:40:40,False,Sky
Midnight Oil,Beds Are Burning,2024-02-02T03:39:10,2024-02-02T03:43:25,False,Veronica
Rolling Stones,You Can't Always Get What You Want (Albumversie),2024-02-02T03:40:03,2024-02-02T03:47:31,False,2
Kenya Grace,Strangers,2024-02-02T03:39:26,2024-02-02T03:42:14,False,3
Erik Mesie,Swingking,2024-02-02T03:39:38,2024-02-02T03:43:43,False,5
Dean Lewis,Trust Me Mate,2024-02-02T03:40:37,2024-02-02T03:43:37,False,Q
Bruno Mars,Just The Way You Are,2024-02-02T03:41:02,2024-02-02T03:44:02,False,10
Kygo & Ava Max,WHATEVER,2024-02-02T03:41:31,2024-02-02T03:44:31,False,538
Noah Kahan,Stick Season,2024-02-02T03:43:26,2024-02-02T03:46:26,False,Veronica
Hunters,Russian Spy And I,2024-02-02T03:43:47,2024-02-02T03:46:24,False,5
Tiësto,The Business,2024-02-02T03:43:28,2024-02-02T03:46:28,False,Q
Teddy Swims,Lose Control,2024-02-02T03:43:13,2024-02-02T03:46:13,False,Sky
Counting Crows,ACCIDENTALLY IN LOVE,2024-02-02T03:44:32,2024-02-02T03:47:32,False,538
John Travolta & Ollivia Newton John,Grease Megamix,2024-02-02T03:44:34,2024-02-02T03:47:34,False,10
Westlife,Uptown Girl,2024-02-02T03:45:13,2024-02-02T03:48:20,False,3
Bløf,Aan De Kust (Live),2024-02-02T03:46:09,2024-02-02T03:49:09,False,Q
Lost Frequencies Ft James Arthur,Questions,2024-02-02T03:46:46,2024-02-02T03:49:46,False,Sky
Tears For Fears,Advice For The Young At Heart,2024-02-02T03:47:14,2024-02-02T03:51:58,False,Veronica
Elton John,Circle Of Life,2024-02-02T03:46:23,2024-02-02T03:51:14,False,5
Loreen,IS IT LOVE,2024-02-02T03:47:35,2024-02-02T03:50:35,True,538
Maneskin,Zitti E Buoni,2024-02-02T03:47:25,2024-02-02T03:50:27,False,2
Stromae,Papaoutai,2024-02-02T03:48:15,2024-02-02T03:52:06,False,3
Lisa Stansfield,All Around The World,2024-02-02T03:49:24,2024-02-02T03:52:24,True,10
George Ezra,ANYONE FOR YOU,2024-02-02T03:49:52,2024-02-02T03:52:52,False,538
David Guetta & Kim Petras,When We Were Young (The Logical Song),2024-02-02T03:49:53,2024-02-02T03:52:53,False,Q
John Mayer & Taylor Swift,Half Of My Heart,2024-02-02T03:49:40,2024-02-02T03:52:40,False,Sky
Katie Melua,Nine Million Bicycles,2024-02-02T03:50:26,2024-02-02T03:53:42,False,2
Labelle,Voulez-Vous Coucher Avec Moi Ce Soir?,2024-02-02T03:51:10,2024-02-02T03:55:05,False,5
Hoobastank,Reason,2024-02-02T03:52:31,2024-02-02T03:56:21,False,Veronica
Bazart/Pommelien Thijs,Hou Mij Vast,2024-02-02T03:52:05,2024-02-02T03:54:44,False,3
Nickelback,Photograph,2024-02-02T03:52:14,2024-02-02T03:55:14,False,Q
The White Stripes,Seven Nation Army,2024-02-02T03:53:38,2024-02-02T03:57:28,False,2
Urban Cookie Collective,THE KEY THE SECRET,2024-02-02T03:54:01,2024-02-02T03:57:01,False,538
Nickelback,How You Remind me,2024-02-02T03:53:39,2024-02-02T03:56:39,False,Sky
Simply Red,Sunrise,2024-02-02T03:53:51,2024-02-02T03:56:51,False,10
Billy J. Kramer & The Dakotas,Do You Want To Know A Secret,2024-02-02T03:55:06,2024-02-02T03:57:07,False,5
Outfield,Your Love,2024-02-02T03:56:34,2024-02-02T04:00:08,False,Veronica
Cian Ducrot,I'll Be Waiting,2024-02-02T03:55:31,2024-02-02T03:58:22,False,3
Nick Schilder,Shatterproof,2024-02-02T03:56:08,2024-02-02T03:59:08,False,Q
Jason Donovan,Too Many Broken Hearts,2024-02-02T03:56:54,2024-02-02T03:59:54,False,10
De Dijk,Binnen Zonder Kloppen,2024-02-02T03:57:30,2024-02-02T04:02:16,False,2
Doe Maar,Is Dit Alles,2024-02-02T03:57:05,2024-02-02T04:01:16,False,5
Time Square Ft Xavier Rudd,Follow The Sun,2024-02-02T03:57:21,2024-02-02T04:00:21,False,Sky
Paramore,Ain't It Fun,2024-02-02T03:58:21,2024-02-02T04:02:14,False,3
Eminem & Rihanna,The Monster,2024-02-02T03:58:40,2024-02-02T04:01:40,False,Q
Simply Red,Fairground,2024-02-02T04:00:22,2024-02-02T04:04:45,False,Veronica
Rondé,BREAK MY HEART,2024-02-02T04:00:36,2024-02-02T04:03:36,False,538
Supertramp,Give A Little Bit,2024-02-02T04:02:18,2024-02-02T04:06:26,False,5
The Pointer Sisters,I'm So Excited,2024-02-02T04:01:54,2024-02-02T04:04:54,True,10
Michael Jackson,Leave Me Alone,2024-02-02T04:02:20,2024-02-02T04:06:59,False,2
Ofenbach,OVERDRIVE,2024-02-02T04:03:40,2024-02-02T04:06:40,False,538
Cian Ducrot,I`ll Be Waiting,2024-02-02T04:03:37,2024-02-02T04:06:37,False,Sky
Avicii,Waiting For Love,2024-02-02T04:04:16,2024-02-02T04:08:04,False,3
Noah Kahan,Stick Season,2024-02-02T04:04:44,2024-02-02T04:07:44,False,Q
Justin Timberlake,Can't Stop The Feeling,2024-02-02T04:05:41,2024-02-02T04:08:41,False,10
Mr Mister,Broken Wings,2024-02-02T04:05:54,2024-02-02T04:10:31,False,Veronica
Bruno Mars,Marry You,2024-02-02T04:06:25,2024-02-02T04:09:25,False,Sky
Douwe Bob,Nothing To Lose,2024-02-02T04:06:43,2024-02-02T04:09:47,False,2
Love Affair,Everlasting Love,2024-02-02T04:06:20,2024-02-02T04:09:17,False,5
The Rasmus,IN THE SHADOWS,2024-02-02T04:06:56,2024-02-02T04:09:56,False,538
R3Hab & Inna & Sash!,Rock My Body,2024-02-02T04:07:39,2024-02-02T04:10:39,False,Q
Niall Horan,Meltdown,2024-02-02T04:07:53,2024-02-02T04:10:22,False,3
Cher,Love And Understanding,2024-02-02T04:09:48,2024-02-02T04:12:48,True,10
Kool & The Gang,Get Down On It,2024-02-02T04:09:25,2024-02-02T04:13:00,False,5
Maroon 5 & Wiz Khalifa,Payphone,2024-02-02T04:10:04,2024-02-02T04:13:04,False,Q
Douwe Bob,This World Is Our Home,2024-02-02T04:10:16,2024-02-02T04:13:16,False,Sky
Black Crowes,Remedy,2024-02-02T04:11:12,2024-02-02T04:16:26,False,Veronica
Antoon,BLINDELINGS,2024-02-02T04:10:46,2024-02-02T04:13:46,False,538
Berlin,Take My Breath Away,2024-02-02T04:11:18,2024-02-02T04:15:30,False,2
VOF De Kunst,Beter Dan Dit,2024-02-02T04:12:50,2024-02-02T04:16:02,False,5
Pink,Beautiful Trauma,2024-02-02T04:13:15,2024-02-02T04:16:15,True,Sky
Elton John,Your Song,2024-02-02T04:13:21,2024-02-02T04:16:21,False,10
Teddy Swims,LOSE CONTROL,2024-02-02T04:13:18,2024-02-02T04:16:18,False,538
Mark Ambor,Good To Be,2024-02-02T04:13:56,2024-02-02T04:16:56,False,Q
Paula Abdul,Straight Up,2024-02-02T04:14:48,2024-02-02T04:18:35,True,3
Luke Combs,Fast Car,2024-02-02T04:17:00,2024-02-02T04:21:24,False,Veronica
Daft Punk ft. Pharrell & Nile Rodgers,Get Lucky,2024-02-02T04:15:32,2024-02-02T04:19:39,False,2
Calvin Harris & Ellie Goulding,Miracle,2024-02-02T04:16:27,2024-02-02T04:19:27,False,Q
Lionel Richie,All Night Long,2024-02-02T04:16:48,2024-02-02T04:19:48,False,Sky
Live,Overcome,2024-02-02T04:17:20,2024-02-02T04:20:20,False,10
Afrojack & Eva Simons,TAKE OVER CONTROL,2024-02-02T04:18:40,2024-02-02T04:21:40,False,538
Fool'S Garden,Lemon Tree,2024-02-02T04:19:29,2024-02-02T04:22:29,False,Q
Phil Collins,In The Air Tonight,2024-02-02T04:21:05,2024-02-02T04:26:03,False,2
John Mayer,Gravity,2024-02-02T04:19:30,2024-02-02T04:23:35,False,5
Ronde,Break My Heart,2024-02-02T04:20:52,2024-02-02T04:23:52,False,Sky
Madonna,Borderline,2024-02-02T04:21:35,2024-02-02T04:24:35,True,10
Kurt Nilsen,She's So High,2024-02-02T04:22:19,2024-02-02T04:26:26,False,Veronica
Ed Sheeran,OVERPASS GRAFFITI,2024-02-02T04:22:12,2024-02-02T04:25:12,False,538
Cian Ducrot,Heaven,2024-02-02T04:22:35,2024-02-02T04:25:35,False,Q
Mike Oldfield & Maggie Reilly,To France,2024-02-02T04:23:20,2024-02-02T04:27:47,False,5
Lukas Graham,7 Years,2024-02-02T04:24:01,2024-02-02T04:27:01,False,Sky
Son Mieux,TONIGHT,2024-02-02T04:25:58,2024-02-02T04:28:58,False,538
Londonbeat,You Bring On The Sun,2024-02-02T04:25:10,2024-02-02T04:28:10,False,10
Little Steven,Bitter Fruit,2024-02-02T04:26:36,2024-02-02T04:30:36,False,Veronica
Pearl Jam,Jeremy,2024-02-02T04:25:24,2024-02-02T04:30:42,False,2
Ava Max,So Am I,2024-02-02T04:26:22,2024-02-02T04:29:22,True,Q
Sailor,Traffic Jam,2024-02-02T04:27:58,2024-02-02T04:31:17,False,5
Vicki Sue Robinson,Turn The Beat Around,2024-02-02T04:28:37,2024-02-02T04:31:37,False,10
Nothing But Thieves,Overcome,2024-02-02T04:29:21,2024-02-02T04:32:21,False,Q
Seal,Kiss From A Rose,2024-02-02T04:31:08,2024-02-02T04:35:54,False,Veronica
Jonathan Jeremiah,Lost,2024-02-02T04:31:14,2024-02-02T04:34:52,False,5
Dua Lipa,HOUDINI,2024-02-02T04:30:51,2024-02-02T04:33:51,True,538
Emeli Sandé,Read All About It Pt. III,2024-02-02T04:32:06,2024-02-02T04:35:06,False,10
Pink,Never Gonna Not Dance Again,2024-02-02T04:32:02,2024-02-02T04:35:44,True,2
Paul Hardcastle,19,2024-02-02T04:30:42,2024-02-02T04:34:18,False,3
Alok & Bebe Rexha,Deep In Your Love,2024-02-02T04:32:53,2024-02-02T04:35:53,False,Q
Rihanna,Diamonds,2024-02-02T04:32:07,2024-02-02T04:35:07,True,Sky
The Verve,BITTER SWEET SYMPHONY,2024-02-02T04:33:40,2024-02-02T04:36:40,False,538
Percy Sledge,My Special Prayer,2024-02-02T04:34:46,2024-02-02T04:37:49,False,5
Niels Geusebroek,Take Your Time Girl (Live),2024-02-02T04:35:28,2024-02-02T04:38:28,False,Q
Chef`Special,Miracles,2024-02-02T04:35:47,2024-02-02T04:38:47,False,Sky
Huey Lewis & The News,Stuck With You,2024-02-02T04:34:56,2024-02-02T04:37:56,False,10
Arcade Fire,Everything Now,2024-02-02T04:35:56,2024-02-02T04:40:38,False,Veronica
Duran Duran,Skin Trade,2024-02-02T04:36:07,2024-02-02T04:40:33,False,2
Taylor Swift,Love Story,2024-02-02T04:36:54,2024-02-02T04:40:45,True,3
Jerry Lee Lewis,Chantilly Lace,2024-02-02T04:37:44,2024-02-02T04:40:31,False,5
Miley Cyrus,FLOWERS,2024-02-02T04:39:15,2024-02-02T04:42:15,True,538
Taylor Swift,Cruel Summer,2024-02-02T04:38:53,2024-02-02T04:41:53,True,Q
Lewis Capaldi,Wish You The Best,2024-02-02T04:38:46,2024-02-02T04:41:46,False,Sky
Rihanna,Don't Stop The Music,2024-02-02T04:39:15,2024-02-02T04:42:15,True,10
George Benson,Turn Your Love Around,2024-02-02T04:40:26,2024-02-02T04:44:12,False,5
Police,De Do Do Do De Da Da Da,2024-02-02T04:41:43,2024-02-02T04:45:49,False,Veronica
Kensington,What Lies Ahead,2024-02-02T04:40:29,2024-02-02T04:43:53,False,2
Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2024-02-02T04:41:48,2024-02-02T04:44:48,True,Q
Alessia Cara,Scars To Your Beautiful,2024-02-02T04:42:14,2024-02-02T04:45:14,True,Sky
Patrick Hernandez,Born To Be Alive,2024-02-02T04:42:27,2024-02-02T04:45:27,False,10
Sera & Younotus,I CAN'T BE THE ONLY ONE,2024-02-02T04:42:27,2024-02-02T04:45:27,False,538
The Association,Along Comes Mary,2024-02-02T04:44:19,2024-02-02T04:47:05,False,5
Blof,Aan De Kust,2024-02-02T04:45:34,2024-02-02T04:48:34,False,10
Simply Red,Fairground,2024-02-02T04:44:35,2024-02-02T04:48:58,False,2
Teddy Swims,The Door,2024-02-02T04:44:33,2024-02-02T04:48:03,False,3
John Legend,ALL OF ME,2024-02-02T04:45:14,2024-02-02T04:48:14,False,538
Meduza & Dermot Kennedy,Paradise,2024-02-02T04:45:55,2024-02-02T04:48:55,False,Q
Michael Jackson,The Way You Make Me Feel,2024-02-02T04:45:53,2024-02-02T04:48:53,False,Sky
The Scene,Blauw,2024-02-02T04:46:32,2024-02-02T04:50:35,False,Veronica
Cher,Love And Understanding,2024-02-02T04:47:04,2024-02-02T04:51:15,True,5
Douwe Bob,NOTHING TO LOSE,2024-02-02T04:48:45,2024-02-02T04:51:45,False,538
Chef'Special,Speed Of Light,2024-02-02T04:48:51,2024-02-02T04:51:51,False,Q
Christopher Cross,Allright,2024-02-02T04:49:17,2024-02-02T04:52:17,False,10
Rita Ora ft. Keith Urban,Shape Of Me,2024-02-02T04:48:52,2024-02-02T04:51:40,False,2
Chic,Le Freak,2024-02-02T04:51:03,2024-02-02T04:54:32,False,Veronica
Ellen Foley,What's A Matter Baby,2024-02-02T04:51:10,2024-02-02T04:54:47,False,5
Script,No Good In Goodbye,2024-02-02T04:50:34,2024-02-02T04:53:34,False,Sky
Bette Midler,Beast Of Burden,2024-02-02T04:51:35,2024-02-02T04:55:16,False,2
Imagine Dragons,ENEMY,2024-02-02T04:51:46,2024-02-02T04:54:46,False,538
Cheryl Cole,Fight For This Love,2024-02-02T04:51:58,2024-02-02T04:54:58,False,Q
JET,Are You Gonna Be My Girl,2024-02-02T04:52:51,2024-02-02T04:56:25,False,3
Dean Lewis,Trust Me Mate,2024-02-02T04:54:30,2024-02-02T04:57:30,False,Sky
The Weeknd,Blinding Lights,2024-02-02T04:53:38,2024-02-02T04:56:38,False,10
